"Time","pulse2.twomPulse.filter[1].transferFunction[2].x_scaled[1]","pulse2.twomPulse.filter[2].transferFunction[2].x_scaled[1]","rectifier.pre_n[2].u","rectifier.thyristor_n.idealThyristor[2].off","pulse2.twomPulse.filter[2].transferFunction[1].x_scaled[1]","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","pulse2.twomPulse.filter[2].firstOrder.y","lMains.inductor[3].i","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2.twomPulse.timerPositive[1].entryTime","dcpm.inertiaRotor.phi","inductor.i","rootMeanSquareVoltage.mean.x","dcpm.inertiaRotor.w","meanVoltage.x","pulse2.twomPulse.filter[3].firstOrder.y","pulse2.twomPulse.timerNegative[3].entryTime","rectifier.pre_n[3].u","rootMeanSquareVoltage.mean.y","pulse2.twomPulse.filter[1].firstOrder.y","rectifier.pre_p[2].u","pulse2.twomPulse.timerNegative[2].entryTime","rectifier.pre_n[1].u","pulse2.twomPulse.filter[3].transferFunction[1].x_scaled[1]","pulse2.twomPulse.timerPositive[2].entryTime","pulse2.twomPulse.timerPositive[3].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2.twomPulse.filter[3].transferFunction[2].x_scaled[1]","lMains.inductor[2].i","rectifier.pre_p[1].u","meanCurrent.x","pulse2.twomPulse.filter[1].transferFunction[1].x_scaled[1]","rectifier.pre_p[3].u","pulse2.twomPulse.timerNegative[1].entryTime"
2.4999962,8.3717804,-10.032758,1,0,10.648973,1,1,-0.72167909,99.795456,99.999985,97.495949,1,0,2.4817133,362.3519,99.792854,31.765976,145.29088,0.32457808,80.559311,2.4850466,0,9542.5537,-79.837631,0,2.4983799,1,-4.0475106,2.48838,2.4950466,1,1.660977,-99.795456,0,0.33294186,-6.6014633,1,2.4917133
2.5,8.3801317,-10.028151,1,0,10.647334,1,1,-0.84790325,99.799797,99.999985,97.495949,1,0,2.4817133,362.35248,99.797195,31.808496,145.29086,0.32498646,80.617317,2.4850466,0,9542.5537,-79.769417,0,2.4983799,1,-4.0353699,2.48838,2.4950466,1,1.6480192,-99.799797,0,0.33333325,-6.6119637,1,2.4917133
2.5,8.3801317,-10.028151,1,0,10.647334,1,1,-0.84790325,99.799797,99.999977,97.495934,1,0,2.4817133,362.35248,99.797195,0,145.29086,0,80.617317,2.4850466,0,9542.5488,-79.769417,0,2.4983799,1,-4.0353699,2.48838,2.4950466,1,1.6480192,-99.799797,0,0,-6.6119637,1,2.4917133
2.500196,8.7796345,-9.7764502,1,0,10.542708,1,1,-7.1114244,100.01448,99.999977,97.495934,1,0,2.4817133,362.38095,100.01194,2.1234391,145.29079,0.020405715,83.334961,2.4850466,0,9542.5488,-76.223534,0,2.4983799,1,-3.4204037,2.48838,2.4950466,1,0.99681526,-100.0146,0,0.019590775,-7.1223044,1,2.4917133
2.500396,9.1498184,-9.4776945,1,0,10.391021,1,1,-13.394361,100.21993,99.999977,97.495934,1,0,2.4817133,362.41003,100.21746,4.2729468,145.29089,0.041140549,85.735504,2.4850466,0,9542.5488,-72.341141,0,2.4983799,1,-2.779,2.48838,2.4950466,1,0.32787648,-100.22016,0,0.039615575,-7.6120205,1,2.4917133
2.500596,9.4811573,-9.1382895,1,0,10.195074,1,1,-19.555414,100.39843,99.999977,97.495934,1,0,2.4817133,362.43909,100.39603,6.3894753,145.29115,0.061715644,87.757744,2.4850466,0,9542.5488,-68.202324,0,2.4983799,1,-2.1261518,2.48838,2.4950466,1,-0.34286791,-100.39877,0,0.059678998,-8.068922,1,2.4917133
2.5007961,9.772603,-8.7601109,1,0,9.9561367,1,1,-25.57884,100.53672,99.999977,97.495934,1,0,2.4817133,362.46814,100.53442,8.4570274,145.29155,0.082051218,89.399246,2.4850466,0,9542.5488,-63.820404,0,2.4983799,1,-1.4647095,2.48838,2.4950466,1,-1.0124917,-100.53717,0,0.07977435,-8.4914274,1,2.4917133
2.5009961,10.023236,-8.3451204,1,0,9.6755819,1,1,-31.448427,100.62174,99.999977,97.495934,1,0,2.4817133,362.49719,100.61954,10.460366,145.29204,0.10206842,90.658424,2.4850466,0,9542.5488,-59.209995,0,2.4983799,1,-0.79751748,2.48838,2.4950466,1,-1.6781162,-100.6223,0,0.099892303,-8.8780651,1,2.4917133
2.5011961,10.232282,-7.8953633,1,0,9.3548965,1,1,-37.147671,100.64066,99.999977,97.495934,1,0,2.4817133,362.52628,100.63857,12.385263,145.29259,0.12168968,91.534645,2.4850466,0,9542.5488,-54.386971,0,2.4983799,1,-0.12740749,2.48838,2.4950466,1,-2.3369179,-100.64133,0,0.1200209,-9.2274895,1,2.4917133
2.5013962,10.399105,-7.4129705,1,0,8.995676,1,1,-42.659966,100.58095,99.999977,97.495934,1,0,2.4817133,362.55533,100.57897,14.218729,145.29311,0.14083904,92.028275,2.4850466,0,9542.5488,-49.368309,0,2.4983799,1,0.54280865,2.48838,2.4950466,1,-2.9861345,-100.58172,0,0.14014566,-9.5384846,1,2.4917133
2.5015962,10.523222,-6.9001522,1,0,8.5996246,1,1,-47.968742,100.43037,99.999977,97.495934,1,0,2.4817133,362.58438,100.42853,15.949164,145.29353,0.15944232,92.140739,2.4850466,0,9542.5488,-44.171997,0,2.4983799,1,1.2103455,2.48838,2.4950466,1,-3.6230695,-100.43125,0,0.16024959,-9.8099699,1,2.4917133
2.5016625,10.554842,-6.7240577,1,0,8.4606934,1,1,-49.678677,100.35847,99.999977,97.495934,1,0,2.4817133,362.59399,100.35666,16.497602,145.29366,0.16546866,92.094383,2.4850466,0,9542.5488,-42.415707,0,2.4983799,1,1.4302866,2.48838,2.4950466,1,-3.8307846,-100.35938,0,0.16689764,-9.8909798,1,2.4917133
2.5017133,10.575961,-6.586473,1,0,8.3511896,1,1,-50.978004,100.29519,99.999977,97.495934,1,0,2.4817133,362.60141,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4850466,0,9542.5488,-41.052509,0,2.4983799,1,1.599104,2.48838,2.4950466,1,-3.9894879,-100.29612,0,0.17201111,-9.9502935,1,2.4917133
2.5017133,10.575961,-6.586473,1,0,8.3511896,1,1,-50.978004,100.29519,99.999977,97.495934,1,0,2.5017133,362.60141,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4850466,0,9542.5488,-41.052509,0,2.4983799,0,1.599104,2.48838,2.4950466,1,-3.9894879,-100.29612,0,0.17201111,-9.9502935,1,2.4917133
2.5017133,10.575961,-6.586473,1,0,8.3511887,1,1,-50.978004,100.29519,99.999977,97.495934,1,0,2.5017133,362.60141,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4850466,0,9542.5488,-41.052509,0,2.4983799,0,1.599104,2.48838,2.4950466,1,-3.9894879,-100.29612,0,0.17201111,-9.9502935,1,2.4917133
2.5017133,10.575961,-6.586473,1,0,8.3511887,1,1,-50.978004,100.29519,99.999977,97.495934,0,0,2.5017133,362.60141,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4850466,0,9542.5488,-41.052509,0,2.4983799,0,1.599104,2.48838,2.4950466,1,-3.9894879,-100.29612,1,0.17201111,-9.9502935,1,2.4917133
2.5017962,10.604498,-6.3593011,1,0,8.1686544,1,1,-52.979359,98.387466,99.999977,97.495934,0,0,2.5017133,362.61343,100.19588,17.5886,145.29381,0.17755045,91.950119,2.4850466,0,9542.5488,-38.970764,0,2.4983799,0,1.8725482,2.48838,2.4950466,1,-4.2451968,-100.19859,1,0.18031408,-10.041203,1,2.4917133
2.5019963,10.646281,-5.794569,1,0,7.7064881,1,1,-57.37875,87.128578,99.999977,97.495934,0,0,2.5017133,362.64252,99.953651,19.217194,145.29387,0.1955988,91.747276,2.4850466,0,9542.5488,-34.36853,0,2.4983799,0,2.5284543,2.48838,2.4950466,1,-4.8517122,-99.956352,1,0.20033081,-10.234942,1,2.4917133
2.5021963,10.653652,-5.2109823,1,0,7.2177825,1,1,-61.189869,66.540802,99.999977,97.495934,0,0,2.5017133,362.67157,99.692581,20.824997,145.29372,0.21353155,91.499702,2.4850466,0,9542.5488,-30.309834,0,2.4983799,0,3.1779592,2.48838,2.4950466,1,-5.4426703,-99.695259,1,0.2202974,-10.395741,1,2.4917133
2.5023963,10.631043,-4.6132207,1,0,6.7069182,1,1,-64.441086,36.756866,99.999977,97.495934,0,0,2.5017133,362.70062,99.401085,22.399748,145.29333,0.23127896,91.171455,2.4850466,0,9542.5488,-26.73037,0,2.4983799,0,3.8206518,2.48838,2.4950466,1,-6.0178223,-99.403732,1,0.24020891,-10.52757,1,2.4917133
2.5025868,10.585217,-4.0348363,1,0,6.2036457,1,1,-67.039909,0.00086758746,99.999977,97.495934,0,0,2.5017133,362.7283,99.08477,23.85784,145.29272,0.24794362,90.75528,2.4850466,0,9542.5488,-23.715372,0,2.4983799,0,4.4257307,2.48838,2.4950466,1,-6.5503807,-99.087372,1,0.259112,-10.629376,1,2.4917133
2.5025868,10.585217,-4.0348363,1,0,6.2036457,1,1,-67.039909,0.00086758746,99.999977,97.495934,0,1,2.5017133,362.7283,99.08477,23.85784,145.29272,0.24794362,90.75528,2.4850466,0,9542.5488,-23.715372,0,2.4983799,0,4.4257307,2.48838,2.4950466,1,-6.5503807,-99.087372,1,0.259112,-10.629376,1,2.4917133
2.5025964,10.582306,-4.0056477,1,0,6.1780214,1,1,-67.245102,0.00041624604,99.999977,97.495934,0,1,2.5017133,362.72968,99.090996,23.955961,145.29269,0.24891162,90.64077,2.4850466,0,9542.5488,-23.395666,0,2.4983799,0,4.4558554,2.48838,2.4950466,1,-6.5766587,-99.093742,1,0.26005825,-10.633877,1,2.4917133
2.5027964,10.495729,-3.3849423,1,0,5.6275611,1,1,-71.35936,0.00030456609,99.999977,97.495934,0,1,2.5017133,362.75876,99.244812,26.039742,145.29198,0.26932687,88.086121,2.4850466,0,9542.5488,-16.726755,0,2.4983799,0,5.0749555,2.48838,2.4950466,1,-7.1107869,-99.247536,1,0.27989274,-10.702517,1,2.4917133
2.5029962,10.360759,-2.7482831,1,0,5.0524306,1,1,-75.114822,0.00019168388,99.999977,97.495934,0,1,2.5017133,362.78781,99.434341,28.167809,145.29143,0.28995806,85.233444,2.4850466,0,9542.5488,-10.118624,0,2.4983799,0,5.6698461,2.48838,2.4950466,1,-7.6124754,-99.437027,1,0.29976171,-10.722277,1,2.4917133
2.5031962,10.17892,-2.0987613,1,0,4.4554415,1,1,-78.506439,7.8045079e-05,99.999977,97.495934,0,1,2.5017133,362.81686,99.646179,30.323969,145.29103,0.31072503,82.08847,2.4850466,0,9542.5488,-3.5820289,0,2.4983799,0,6.2385354,2.48838,2.4950466,1,-8.0801582,-99.648819,1,0.31967101,-10.693977,1,2.4917133
2.5033333,10.028143,-1.6480204,1,0,4.0353703,1,1,-80.617226,1.1874497e-09,99.999977,97.495934,0,1,2.5017133,362.83679,99.797195,31.80851,145.29086,0.32498646,79.769417,2.4850466,0,9542.5488,0.84780949,0,2.4983799,0,6.6119566,2.48838,2.4950466,1,-8.3801231,-99.799797,1,0.33333325,-10.647327,1,2.4917133
2.5033333,10.028143,-1.6480204,1,0,4.0353703,1,1,-80.617226,1.1874497e-09,99.999969,97.495941,0,1,2.5017133,362.83679,99.797195,0,145.29086,0,79.769417,2.4850466,0,9542.5527,0.84780949,0,2.4983799,0,6.6119566,2.48838,2.4950466,1,-8.3801231,-99.799797,1,0,-10.647327,1,2.4917133
2.5033963,9.9518127,-1.4394404,1,0,3.8394241,1,1,-81.529602,-3.5901779e-05,99.999969,97.495941,0,1,2.5017133,362.84595,99.866844,0.68309253,145.29082,0.0065606912,78.65876,2.4850466,0,9542.5527,2.8708456,0,2.4983799,0,6.7791076,2.48838,2.4950466,1,-8.512373,-99.869431,1,0.0062905643,-10.618531,1,2.4917133
2.5035963,9.6811056,-0.77334714,1,0,3.2072155,1,1,-84.18013,-0.00014970693,99.999969,97.495941,0,1,2.5017133,362.875,100.08289,2.8454087,145.2908,0.02735725,74.953636,2.4850466,0,9542.5527,9.2264948,0,2.4983799,0,7.2897267,2.48838,2.4950466,1,-8.9077587,-100.08541,1,0.026287287,-10.496943,1,2.4917133
2.5037963,9.3685446,-0.10347591,1,0,2.5616653,1,1,-86.454407,-0.00026292118,99.999969,97.495941,0,1,2.5017133,362.90405,100.28088,4.9857001,145.29095,0.048047561,70.984039,2.4850466,0,9542.5527,15.470366,0,2.4983799,0,7.7686448,2.48838,2.4950466,1,-9.265069,-100.28333,1,0.046325587,-10.33031,1,2.4917133
2.5039964,9.0159521,0.56721663,1,0,1.9056244,1,1,-88.34948,-0.00037509762,99.999969,97.495941,0,1,2.5017133,362.93311,100.44747,7.0875936,145.29128,0.068551347,66.762329,2.4850466,0,9542.5527,21.587151,0,2.4983799,0,8.2142067,2.48838,2.4950466,1,-9.583168,-100.44983,1,0.066400565,-10.119832,1,2.4917133
2.5041964,8.6252327,1.2358198,1,0,1.2419422,1,1,-89.863182,-0.00048579348,99.999969,97.495941,0,1,2.5017133,362.96219,100.56947,9.1353188,145.2917,0.088789105,62.302258,2.4850466,0,9542.5527,27.560925,0,2.4983799,0,8.6248674,2.48838,2.4950466,1,-9.8610525,-100.57174,1,0.086504646,-9.8668098,1,2.4917133
2.5043964,8.1983757,1.8994725,1,0,0.57345945,1,1,-90.99424,-0.00059457181,99.999969,97.495941,0,1,2.5017133,362.99124,100.6339,11.113941,145.29222,0.10868238,57.618874,2.4850466,0,9542.5527,33.375362,0,2.4983799,0,8.9991961,2.48838,2.4950466,1,-10.097849,-100.63606,1,0.10662762,-9.5726557,1,2.4917133
2.5045965,7.7374573,2.5553708,1,0,-0.096997663,1,1,-91.74234,-0.0007010033,99.999969,97.495941,0,1,2.5017133,363.02029,100.628,13.009622,145.29276,0.1281541,52.728436,2.4850466,0,9542.5527,39.013905,0,2.4983799,0,9.3358898,2.48838,2.4950466,1,-10.292828,-100.63005,1,0.12675667,-9.2388926,1,2.4917133
2.5047965,7.2446332,3.2007735,1,0,-0.76662517,1,1,-92.108208,-0.00080466783,99.999969,97.495941,0,1,2.5017133,363.04935,100.53933,14.809809,145.29326,0.14712885,47.648277,2.4850466,0,9542.5527,44.459927,0,2.4983799,0,9.6337767,2.48838,2.4950466,1,-10.445407,-100.54127,1,0.14687645,-8.8671513,1,2.4917133
2.5049958,6.7240553,3.83078,1,0,-1.4302822,1,1,-92.094345,-0.00090480386,99.999969,97.495941,0,1,2.5017133,363.07831,100.35666,16.497591,145.29366,0.16546863,42.415718,2.4850466,0,9542.5527,49.678631,0,2.4983799,0,9.8909731,2.48838,2.4950466,1,-10.554835,-100.35847,1,0.16689762,-8.4606915,1,2.4917133
2.5049965,6.7221413,3.833009,1,0,-1.4326485,1,1,-92.09362,-0.00090515619,99.999969,97.495941,0,1,2.5017133,363.07843,100.35582,16.503431,145.29366,0.16553319,42.396702,2.4850466,0,9542.5527,49.696922,0,2.4983799,0,9.8918219,2.48838,2.4950466,1,-10.55515,-100.35763,1,0.16696924,-8.4591732,1,2.4917133
2.5050468,6.5864673,3.9894872,1,0,-1.5991038,1,1,-92.030472,-0.00092985883,99.999969,97.495941,0,1,2.5017133,363.08572,100.2934,16.91107,145.29372,0.17005937,41.052486,2.4850466,0,9542.5527,50.977989,0,2.4983799,0,9.9502878,2.48838,2.4950466,1,-10.575954,-100.29518,1,0.17201123,-8.3511839,1,2.4917133
2.5050468,6.5864673,3.9894872,1,0,-1.5991038,1,1,-92.030472,-0.00092985883,99.999969,97.495941,0,1,2.5017133,363.08572,100.2934,16.91107,145.29372,0.17005937,41.052486,2.5050468,0,9542.5527,50.977989,0,2.4983799,0,9.9502878,2.48838,2.4950466,1,-10.575954,-100.29518,1,0.17201123,-8.3511839,0,2.4917133
2.5050468,6.5864673,3.9894872,1,0,-1.5991038,1,1,-92.030472,-0.00092985883,99.999969,97.495941,0,1,2.5017133,363.08572,100.2934,16.91107,145.29372,0.17005937,41.052486,2.5050468,0,9542.5527,50.977989,0,2.4983799,0,9.9502878,2.48838,2.4950466,1,-10.575954,-100.29518,1,0.17201123,-8.3511839,0,2.4917133
2.5050468,6.5864673,3.9894872,1,0,-1.5991038,1,0,-92.030472,-0.00092985883,99.999969,97.495941,0,1,2.5017133,363.08572,100.2934,16.91107,145.29372,0.17005937,41.052486,2.5050468,1,9542.5527,50.977989,0,2.4983799,0,9.9502878,2.48838,2.4950466,1,-10.575954,-100.29518,1,0.17201123,-8.3511839,0,2.4917133
2.5051966,6.1727161,4.4498854,1,0,-2.0927351,1,0,-91.884796,-4.4530325,99.999969,97.495941,0,1,2.5017133,363.10748,100.1162,18.13513,145.29385,0.18359873,37.365852,2.5050468,1,9542.5527,54.51894,0,2.4983799,0,10.109962,2.48838,2.4950466,1,-10.622602,-95.665878,1,0.18701784,-8.0172281,0,2.4917133
2.5053966,5.6011357,5.0512075,1,0,-2.7465301,1,0,-91.671265,-18.599243,99.999969,97.495941,0,1,2.5017133,363.13654,99.868965,19.758154,145.29384,0.2016162,32.953136,2.5050468,1,9542.5527,58.718128,0,2.4983799,0,10.292209,2.48838,2.4950466,1,-10.652344,-81.272415,1,0.20701821,-7.5456781,0,2.4917133
2.5055964,5.0123029,5.6369185,1,0,-3.393816,1,0,-91.400414,-42.011303,99.999969,97.495941,0,1,2.5017133,363.16559,99.598999,21.356237,145.29362,0.21949464,29.061499,2.5050468,1,9542.5527,62.338913,0,2.4983799,0,10.4429,2.48838,2.4950466,1,-10.649221,-57.590363,1,0.22696705,-7.0490842,0,2.4917133
2.5057964,4.4107928,6.2066855,1,0,-4.0340953,1,0,-91.037941,-74.532631,99.999969,97.495941,0,1,2.5017133,363.19467,99.294762,22.91728,145.29315,0.23716457,25.629347,2.5050468,1,9542.5527,65.408592,0,2.4983799,0,10.565839,2.48838,2.4950466,1,-10.617478,-24.764755,1,0.24685866,-6.5317435,0,2.4917133
2.5059202,4.0348368,6.550385,1,0,-4.4257345,1,0,-90.755188,-99.08651,99.999969,97.495941,0,1,2.5017133,363.21262,99.08477,23.857847,145.29272,0.24794371,23.7152,2.5050468,1,9542.5527,67.039986,0,2.4983799,0,10.629381,2.48838,2.4950466,1,-10.585222,-0.00086779229,1,0.25911209,-6.2036462,0,2.4917133
2.5059202,4.0348368,6.550385,1,1,-4.4257345,1,0,-90.755188,-99.08651,99.999969,97.495941,0,1,2.5017133,363.21262,99.08477,23.857847,145.29272,0.24794371,23.7152,2.5050468,1,9542.5527,67.039986,0,2.4983799,0,10.629381,2.48838,2.4950466,1,-10.585222,-0.00086779229,1,0.25911209,-6.2036462,0,2.4917133
2.5059965,3.7998979,6.7589087,1,1,-4.6656003,1,0,-89.819191,-99.140053,99.999969,97.495941,0,1,2.5017133,363.22372,99.137695,24.6474,145.29243,0.2557146,21.157665,2.5050468,1,9542.5527,68.661522,0,2.4983799,0,10.662329,2.48838,2.4950466,1,-10.558806,-0.00037903467,1,0.26669234,-5.9967284,0,2.4917133
2.5061965,3.1735148,7.2823658,1,1,-5.2768269,1,0,-87.164368,-99.307373,99.999969,97.495941,0,1,2.5017133,363.25278,99.304924,26.747738,145.29178,0.27621084,14.508016,2.5050468,1,9542.5527,72.656349,0,2.4983799,0,10.714536,2.48838,2.4950466,1,-10.45588,-0.00026690296,1,0.28653753,-5.4377089,0,2.4917133
2.5063965,2.532208,7.7728424,1,1,-5.8631659,1,0,-84.21315,-99.505936,99.999969,97.495941,0,1,2.5017133,363.28183,99.503418,28.887037,145.29128,0.29689643,7.9225664,2.5050468,1,9542.5527,76.290581,0,2.4983799,0,10.718115,2.48838,2.4950466,1,-10.305051,-0.00015371779,1,0.30641949,-4.854949,0,2.4917133
2.5065966,1.8790668,8.2288141,1,1,-6.4226556,1,0,-80.97197,-99.72229,99.999969,97.495941,0,1,2.5017133,363.31091,99.719711,31.048903,145.29094,0.31769085,1.4125744,2.5050468,1,9542.5527,79.559395,0,2.4983799,0,10.673932,2.48838,2.4950466,1,-10.107881,-3.9925868e-05,1,0.32634312,-4.251276,0,2.4917133
2.5066667,1.6480215,8.3801231,1,1,-6.6119561,1,0,-79.769363,-99.799797,99.999969,97.495941,0,1,2.5017133,363.32108,99.797195,31.80851,145.29086,0.32498649,-0.84790266,2.5050468,1,9542.5527,80.617264,0,2.4983799,0,10.647327,2.48838,2.4950466,1,-10.028145,-1.1874495e-09,1,0.33333328,-4.0353713,0,2.4917133
2.5066667,1.6480215,8.3801231,1,1,-6.6119561,1,0,-79.769363,-99.799797,99.999985,97.495949,0,1,2.5017133,363.32108,99.797195,0,145.29086,0,-0.84790266,2.5050468,1,9542.5537,80.617264,0,2.4983799,0,10.647327,2.48838,2.4950466,1,-10.028145,-1.1874495e-09,1,0,-4.0353713,0,2.4917133
2.5067966,1.2171445,8.6488485,1,1,-6.9534039,1,0,-77.448975,-99.942963,99.999985,97.495949,0,1,2.5017133,363.33997,99.940323,1.4081138,145.2908,0.013526904,-5.0093141,2.5050468,1,9542.5537,82.45829,0,2.4983799,0,10.582928,2.48838,2.4950466,1,-9.8659935,7.402365e-05,1,0.01297745,-3.629524,0,2.4917133
2.5069966,0.54945487,9.0316267,1,1,-7.4536047,1,0,-73.654068,-100.1545,99.999985,97.495949,0,1,2.5017133,363.36902,100.15182,3.5649097,145.29083,0.034296885,-11.32921,2.5050468,1,9542.5537,84.983276,0,2.4983799,0,10.446137,2.48838,2.4950466,1,-9.5810814,0.00018768098,1,0.032988474,-2.992533,0,2.4917133
2.5071967,-0.1210183,9.3759346,1,1,-7.9215393,1,0,-69.598663,-100.3435,99.999985,97.495949,0,1,2.5017133,363.39807,100.34078,5.6941485,145.29105,0.054933678,-17.532284,2.5050468,1,9542.5537,87.130943,0,2.4983799,0,10.264693,2.48838,2.4950466,1,-9.2549162,0.00030059752,1,0.05303973,-2.3431544,0,2.4917133
2.5073967,-0.79133356,9.6806822,1,1,-8.355588,1,0,-65.295593,-100.49666,99.999985,97.495949,0,1,2.5017133,363.42715,100.49391,7.779635,145.2914,0.075357243,-23.602999,2.5050468,1,9542.5537,88.89859,0,2.4983799,0,10.039827,2.48838,2.4950466,1,-8.889348,0.00041232753,1,0.073125422,-1.6842393,0,2.4917133
2.5075967,-1.4585961,9.9449062,1,1,-8.7542439,1,0,-60.759056,-100.60084,99.999985,97.495949,0,1,2.5017133,363.45621,100.59808,9.8058481,145.29187,0.095488399,-29.52528,2.5050468,1,9542.5537,90.284332,0,2.4983799,0,9.7728786,2.48838,2.4950466,1,-8.48631,0.00052243005,1,0.093237087,-1.0186348,0,2.4917133
2.5077968,-2.1199632,10.167783,1,1,-9.1161165,1,0,-56.004524,-100.64314,99.999985,97.495949,0,1,2.5017133,363.48526,100.64037,11.758197,145.2924,0.1152491,-35.2827,2.5050468,1,9542.5537,91.287224,0,2.4983799,0,9.4652939,2.48838,2.4950466,1,-8.0478201,0.0006304704,1,0.11336365,-0.34917751,0,2.4917133
2.5079968,-2.7726512,10.348631,1,1,-9.4399471,1,0,-51.048618,-100.6109,99.999985,97.495949,0,1,2.5017133,363.51434,100.60815,13.623249,145.29294,0.13456282,-40.858658,2.5050468,1,9542.5537,91.90728,0,2.4983799,0,9.1186342,2.48838,2.4950466,1,-7.5759797,0.00073602225,1,0.13349143,0.32131299,0,2.4917133
2.5081968,-3.4139414,10.486916,1,1,-9.7246094,1,0,-45.909016,-100.49181,99.999985,97.495949,0,1,2.5017133,363.5434,100.48907,15.388929,145.29341,0.15335476,-46.236557,2.5050468,1,9542.5537,92.145576,0,2.4983799,0,8.7345676,2.48838,2.4950466,1,-7.0729742,0.00083866884,1,0.15360428,0.99004173,0,2.4917133
2.5083292,-3.8307805,10.554833,1,1,-9.8909712,1,0,-42.415699,-100.35938,99.999985,97.495949,0,1,2.5017133,363.56262,100.35666,16.497591,145.29366,0.16546863,-49.678665,2.5050468,1,9542.5537,92.09436,0,2.4983799,0,8.4606886,2.48838,2.4950466,1,-6.7240534,0.00090480386,1,0.16689764,1.4302828,0,2.4917133
2.5083802,-3.9894867,10.575953,1,1,-9.950285,1,0,-41.052475,-100.29611,99.999985,97.495949,0,1,2.5017133,363.57004,100.29341,16.911068,145.29372,0.17005934,-50.978012,2.5050468,1,9542.5537,92.030487,0,2.4983799,0,8.351182,2.48838,2.4950466,1,-6.5864663,0.00092985859,1,0.17201118,1.5991032,0,2.4917133
2.5083802,-3.9894867,10.575953,0,1,-9.950285,1,0,-41.052475,-100.29611,99.999985,97.495949,0,1,2.5017133,363.57004,100.29341,16.911068,145.29372,0.17005934,-50.978012,2.5050468,1,9542.5537,92.030487,0,2.4983799,0,8.351182,2.5083802,2.4950466,1,-6.5864663,0.00092985859,1,0.17201118,1.5991032,0,2.4917133
2.5083802,-3.9894867,10.575953,0,1,-9.950285,1,0,-41.052475,-100.29611,99.999985,97.495949,0,1,2.5017133,363.57004,100.29341,16.911068,145.29372,0.17005934,-50.978012,2.5050468,1,9542.5537,92.030487,0,2.4983799,0,8.351182,2.5083802,2.4950466,1,-6.5864663,0.00092985859,1,0.17201118,1.5991032,0,2.4917133
2.5083802,-3.9894867,10.575953,0,1,-9.950285,1,0,-41.052475,-100.29611,99.999985,97.495949,0,1,2.5017133,363.57004,100.29341,16.911068,145.29372,0.17005934,-50.978012,2.5050468,1,9542.5537,92.030487,1,2.4983799,0,8.351182,2.5083802,2.4950466,0,-6.5864663,0.00092985859,1,0.17201118,1.5991032,0,2.4917133
2.5083966,-4.0411892,10.58226,0,1,-9.9691219,1,0,-40.624557,-100.27654,99.999985,97.495949,0,1,2.5017133,363.57245,100.27383,17.047558,145.29373,0.17156808,-51.389656,2.5050468,1,9542.5537,92.014214,1,2.4983799,0,8.3148746,2.5083802,2.4950466,0,-6.5410714,0.23506786,1,0.17368364,1.6542475,0,2.4917133
2.5085967,-4.6528406,10.636497,0,1,-10.174715,1,0,-35.827019,-100.03799,99.999985,97.495949,0,1,2.5017133,363.6015,100.03529,18.680271,145.29387,0.18963926,-55.990398,2.5050468,1,9542.5537,91.817413,1,2.4983799,0,7.8624883,2.5083802,2.4950466,0,-5.9836555,8.1471901,1,0.19371627,2.3122268,0,2.4917133
2.5087967,-5.248961,10.654735,0,1,-10.345948,1,0,-31.596022,-99.784424,99.999985,97.495949,0,1,2.5017133,363.63058,99.781731,20.296324,145.29379,0.20761798,-59.992794,2.5050468,1,9542.5537,91.588814,1,2.4983799,0,7.3820648,2.5083802,2.4950466,0,-5.4057736,25.409336,1,0.21369989,2.9638834,0,2.4917133
2.5089967,-5.8293853,10.641589,0,1,-10.486953,1,0,-27.864624,-99.504227,99.999985,97.495949,0,1,2.5017133,363.65964,99.501572,21.883335,145.29349,0.22543436,-63.426262,2.5050468,1,9542.5537,91.290886,1,2.4983799,0,6.8780608,2.5083802,2.4950466,0,-4.8122039,51.888935,1,0.23363033,3.6088922,0,2.4917133
2.5091968,-6.393702,10.601125,0,1,-10.601373,1,0,-24.573792,-99.185936,99.999985,97.495949,0,1,2.5017133,363.68869,99.183319,23.429371,145.29294,0.24301913,-66.317116,2.5050468,1,9542.5537,90.890907,1,2.4983799,0,6.3546982,2.5083802,2.4950466,0,-4.2074223,87.417419,1,0.25350109,4.2466745,0,2.4917133
2.5092535,-6.550386,10.58522,0,1,-10.629378,1,0,-23.715189,-99.087379,99.999985,97.495949,0,1,2.5017133,363.69693,99.084778,23.857849,145.29272,0.24794373,-67.040001,2.5050468,1,9542.5537,90.755196,1,2.4983799,0,6.2036424,2.5083802,2.4950466,0,-4.0348339,99.08651,1,0.25911212,4.425736,0,2.4917133
